Day,Month,Year,site_name,Zone,station,species,inflorescences,observer
26,june,2023,Sierra Valley,2Lava,mulesEars,Wyethia mollis,51,TC
26,june,2023,Sierra Valley,2Lava,mulesEars,Phacelia heterophylla,180,TC
26,june,2023,Sierra Valley,2Lava,mulesEars,Carduus nutans,1,TC
26,june,2023,Sierra Valley,1Road,niceLadyHouse,Rosa sp,198,TC
26,june,2023,Sierra Valley,1Road,niceLadyHouse,Lupinus sp,169,TC
26,june,2023,Sierra Valley,1Road,niceLadyHouse,Heliomeris multiflora,372,TC
26,june,2023,Sierra Valley,1Road,niceLadyHouse,Mentzelia albicaulis,98,TC
26,june,2023,Sierra Valley,1Road,sign,Vicia villosa,26,TC
26,june,2023,Sierra Valley,1Road,sign,Ranunculus occidentalis,89,TC
26,june,2023,Sierra Valley,1Road,sign,Rumex acetosella,4,TC
26,june,2023,Sierra Valley,1Road,bittern,Convolvulus arvensis,38,TC
26,june,2023,Sierra Valley,1Road,bittern,Linum lewisii,10,TC
26,june,2023,Sierra Valley,1Road,bittern,Collomia grandiflora,2,TC
26,june,2023,Sierra Valley,1Road,stream,Penstemon rydbergii,102,TC
26,june,2023,Sierra Valley,1Road,stream,Potentilla gracilis,51,TC
26,june,2023,Sierra Valley,1Road,stream,Erythranthe guttata,113,TC
26,june,2023,Sierra Valley,1Road,stream,Achillea millefolium,4,TC
29,june,2023,Washington,2Serp,ditch,NA,NA,MF
29,june,2023,Washington,2Serp,stump,Monardella villosa,31,MF
29,june,2023,Washington,2Serp,yerba,Streptanthus glandulosus,49,MF
29,june,2023,Washington,1Valley,pipe,Plantago lanceolata,44,MF
29,june,2023,Washington,1Valley,pipe,Daucus carota,11,MF
29,june,2023,Washington,1Valley,lathyrus rock,Lathyrus latifolius,400,MF
29,june,2023,Washington,1Valley,lathyrus rock,Hypericum perforatum,25,MF
29,june,2023,Washington,1Valley,high rock,Trifolium hirtum,26,MF
29,june,2023,Washington,1Valley,high rock,Rubus ulmifolius,21,MF
29,june,2023,Washington,1Valley,high rock,Hypericum perforatum,62,MF
29,june,2023,Washington,1Valley,high rock,Acmispon americanus,17,MF
29,june,2023,Lang Crossing,1Meadow,post2trail,Erythranthe guttata,167,TC
29,june,2023,Lang Crossing,1Meadow,post2trail,Boraginaceae sp,244,TC
29,june,2023,Lang Crossing,1Meadow,post2trail,Microsteris gracilis,9,TC
29,june,2023,Lang Crossing,1Meadow,post2trail,Potentilla gracilis,283,TC
29,june,2023,Lang Crossing,1Meadow,post2trail,Geranium sp,30,TC
29,june,2023,Lang Crossing,1Meadow,post2trail,Achillea millefolium,3,TC
29,june,2023,Lang Crossing,1Meadow,stump2rock,Dicentra formosa,7,TC
29,june,2023,Lang Crossing,1Meadow,stump2rock,Lepidium campestre,17,TC
29,june,2023,Lang Crossing,1Meadow,stump2rock,Madia gracilis,1,TC
29,june,2023,Lang Crossing,1Meadow,stump2rock,Lathyrus vestitus,92,TC
29,june,2023,Lang Crossing,1Meadow,stump2rock,Rumex acetosella,47,TC
29,june,2023,Lang Crossing,1Meadow,stump2rock,Achillea millefolium,1,TC
29,june,2023,Lang Crossing,1Meadow,stump2rock,Agastache urticifolia,141,TC
29,june,2023,Lang Crossing,1Meadow,MeadowStump,Rumex acetosella,127,TC
29,june,2023,Lang Crossing,1Meadow,MeadowStump,Lepidium campestre,7,TC
29,june,2023,Lang Crossing,1Meadow,MeadowStump,Achillea millefolium,148,TC
29,june,2023,Lang Crossing,1Meadow,MeadowStump,Agastache urticifolia,132,TC
29,june,2023,Lang Crossing,1Meadow,PinkBush,Spiraea splendens,87,TC
29,june,2023,Lang Crossing,1Meadow,PinkBush,Potentilla gracilis,42,TC
29,june,2023,Lang Crossing,1Meadow,PinkBush,Achillea millefolium,1,TC
29,june,2023,Lang Crossing,1Meadow,PinkBush,Veronica americana,6,TC
29,june,2023,Lang Crossing,1Meadow,Serp1,Calyptridium monospermum,14,TC
29,june,2023,Lang Crossing,1Meadow,Serp1,Rumex acetosella,157,TC
29,june,2023,Lang Crossing,1Meadow,Serp1,Eriogonum nudum,49,TC
29,june,2023,Lang Crossing,1Meadow,Serp1,Gayophytum sp,40,TC
29,june,2023,Lang Crossing,1Meadow,Serp1,Eriogonum umbellatum,48,TC
29,june,2023,Lang Crossing,1Meadow,Serp1,Penstemon heterophyllus,9,TC
29,june,2023,Lang Crossing,1Meadow,Serp1,Phacelia marcescens ,77,TC
29,june,2023,Lang Crossing,2Forest,PGEStump,Rumex acetosella,275,TC
29,june,2023,Lang Crossing,2Forest,PGEStump,Apocynum androsaemifolium,58,TC
29,june,2023,Lang Crossing,2Forest,PGEStump,Lupinus sp,93,TC
29,june,2023,Lang Crossing,3Chap,Roadside3,Hypericum perforatum,162,TC
29,june,2023,Lang Crossing,3Chap,Roadside3,Penstemon heterophyllus,166,TC
29,june,2023,Lang Crossing,3Chap,Roadside3,Eriophyllum lanatum,260,TC
29,june,2023,Lang Crossing,3Chap,Roadside3,Diplacus grandiflorus,8,TC
29,june,2023,Lang Crossing,3Chap,Roadside3,Plantago lanceolata,26,TC
29,june,2023,Lang Crossing,3Chap,Roadside3,Eriodictyon californicum,58,TC
29,june,2023,Lang Crossing,3Chap,Roadside3,Leptosiphon ciliatus,1,TC
29,june,2023,Lang Crossing,3Chap,Roadside3,Erodium cicutarium,12,TC
29,june,2023,Lang Crossing,3Chap,Roadside1,Erodium cicutarium,2,TC
29,june,2023,Lang Crossing,3Chap,Roadside1,Scleranthus annuus,6280,TC
29,june,2023,Lang Crossing,3Chap,Roadside2,Eriodictyon californicum,92,TC
29,june,2023,Lang Crossing,3Chap,Roadside2,Castilleja applegatei,18,TC
29,june,2023,Lang Crossing,3Chap,Roadside2,Eriophyllum lanatum,8,TC
29,june,2023,Lang Crossing,3Chap,Roadside2,Brodiaea elegans,17,TC
29,june,2023,Lang Crossing,3Chap,Roadside2,Drymocallis glandulosa,2,TC
29,june,2023,Lang Crossing,3Chap,Roadside2,Erodium cicutarium,1,TC
3,july,2023,Mt Rose,1Forest,dead shrub,NA,0,TC
3,july,2023,Mt Rose,1Forest,boulder,Viola purpurea,10,TC
3,july,2023,Mt Rose,1Forest,boulder,Phlox diffusa,1,TC
3,july,2023,Mt Rose,1Forest,boulder,Fritillaria atropurpurea,1,TC
3,july,2023,Mt Rose,1Forest,small rock,Phlox diffusa,27,TC
3,july,2023,Mt Rose,1Forest,small rock,Viola purpurea,11,TC
3,july,2023,Mt Rose,2Meadow,fallen trees,NA,NA,TC
3,july,2023,Mt Rose,3Alpine,waterfall,NA,NA,TC
3,july,2023,Mt Rose,3Alpine,hillside,NA,NA,TC
3,july,2023,Mt Rose,2Meadow,rock2pond,NA,NA,TC
3,july,2023,Mt Rose,1Forest,road end,NA,0,TC
3,july,2023,Mt Rose,1Forest,ditch tree,NA,0,TC
3,july,2023,Mt Rose,2Meadow,meadow rock,NA,NA,TC
3,july,2023,Mt Rose,1Forest,brush,Lupinus arbustus,1,TC
3,july,2023,Mt Rose,1Forest,brush,Eriogonum umbellatum,481,TC
3,july,2023,Mt Rose,1Forest,brush,Astragalus sp,73,TC
4,july,2023,Castle Peak,1LowForest,swamp,NA,0,TC
4,july,2023,Castle Peak,1LowForest,logs,Sanicula tuberosa,186,TC
4,july,2023,Castle Peak,1LowForest,logs,Collinsia parviflora,40,TC
4,july,2023,Castle Peak,1LowForest,skeeters,NA,0,TC
4,july,2023,Castle Peak,2CastleAscent,valeria,Phacelia hastata,3,TC
4,july,2023,Castle Peak,2CastleAscent,valeria,Valeriana californica,65,TC
4,july,2023,Castle Peak,2CastleAscent,valeria,Phlox diffusa,21,TC
4,july,2023,Castle Peak,2CastleAscent,valeria,Wyethia mollis,31,TC
4,july,2023,Castle Peak,2CastleAscent,valeria,Erysimum capitatum,5,TC
4,july,2023,Castle Peak,2CastleAscent,valeria,Eremogone kingii,18,TC
4,july,2023,Castle Peak,2CastleAscent,trail split,Phlox diffusa,13,TC
4,july,2023,Castle Peak,2CastleAscent,trail split,Lomatium sp,5,TC
4,july,2023,Castle Peak,2CastleAscent,trail split,Viola purpurea,11,TC
4,july,2023,Castle Peak,2CastleAscent,onion!,Collinsia parviflora,128,TC
4,july,2023,Castle Peak,2CastleAscent,onion!,Viola purpurea,11,TC
4,july,2023,Castle Peak,3Ridge,pine alpine,Eremogone kingii,295,TC
4,july,2023,Castle Peak,3Ridge,pine alpine,Lomatium sp,49,TC
4,july,2023,Castle Peak,3Ridge,pine alpine,Valeriana californica,34,TC
4,july,2023,Castle Peak,3Ridge,pine alpine,Lupinus sp,25,TC
4,july,2023,Castle Peak,3Ridge,pine alpine,Wyethia mollis,3,TC
4,july,2023,Castle Peak,3Ridge,pine alpine,Phlox diffusa,43,TC
4,july,2023,Castle Peak,3Ridge,pine alpine,Anemone sp,15,TC
4,july,2023,Castle Peak,5HighForest,elder,NA,0,TC
4,july,2023,Castle Peak,2CastleAscent,buckwheat,Phlox diffusa,490,TC
4,july,2023,Castle Peak,2CastleAscent,buckwheat,Sanicula tuberosa,51,TC
4,july,2023,Castle Peak,2CastleAscent,buckwheat,Eremogone kingii,215,TC
4,july,2023,Castle Peak,2CastleAscent,buckwheat,Boraginaceae sp,63,TC
4,july,2023,Castle Peak,2CastleAscent,buckwheat,Allium sp,17,TC
4,july,2023,Castle Peak,2CastleAscent,buckwheat,Erysimum capitatum,23,TC
4,july,2023,Castle Peak,1LowForest,trickle ,NA,0,TC
4,july,2023,Castle Peak,2CastleAscent,chryso,NA,0,TC
11,july,2023,Washington,2Serp,ditch,Agoseris sp,1,MF
11,july,2023,Washington,2Serp,stump,Monardella villosa,88,MF
11,july,2023,Washington,2Serp,yerba,Asteraceae sp,9,MF
11,july,2023,Washington,1Valley,pipe,Centaurea solstitialis,27,MF
11,july,2023,Washington,1Valley,pipe,Daucus carota,54,MF
11,july,2023,Washington,1Valley,lathyrus rock,Lathyrus latifolius,165,MF
11,july,2023,Washington,1Valley,high rock,Hypericum perforatum,39,MF
11,july,2023,Washington,1Valley,logCanyon,Philadelphus lewisii,6,MF
11,july,2023,Washington,1Valley,logCanyon,Heterotheca villosa,6,MF
11,july,2023,Washington,1Valley,logCanyon,Lathyrus latifolius,26,MF
11,july,2023,Washington,1Valley,logCanyon,Hypericum perforatum,12,MF
11,july,2023,Washington,1Valley,logCanyon,Rubus ulmifolius,5,MF
5,july,2023,Donner Pass,1Tracks,rail turnoff 2,Lupinus argenteus,70,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff 2,Persicaria sp,40,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff 2,Gayophytum sp,73,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff 2,Matricaria discoidea,22,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff 2,Allophyllum gilioides,57,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff 2,Boraginaceae sp,5,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff,Lupinus argenteus,72,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff,Phacelia hastata,166,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff,Helianthella californica,16,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff,Delphinium andersonii,10,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff,Sidalcea glaucescens,3,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff,Boraginaceae sp,19,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff,Hydrophyllum occidentale,9,TC
5,july,2023,Donner Pass,1Tracks,rail turnoff,Matricaria discoidea,8,TC
5,july,2023,Donner Pass,1Tracks,side road,Lupinus argenteus,18,TC
5,july,2023,Donner Pass,1Tracks,side road,Helianthella californica,94,TC
5,july,2023,Donner Pass,1Tracks,side road,Ipomopsis aggregata,43,TC
5,july,2023,Donner Pass,1Tracks,side road,Collinsia torreyi,770,TC
5,july,2023,Donner Pass,1Tracks,side road,Sidalcea glaucescens,2,TC
5,july,2023,Donner Pass,1Tracks,side road,Phacelia hastata,6,TC
5,july,2023,Donner Pass,1Tracks,snowshed,Eriogonum umbellatum,201,TC
5,july,2023,Donner Pass,1Tracks,snowshed,Amelanchier utahensis,50,TC
5,july,2023,Donner Pass,1Tracks,snowshed,Microsteris gracilis,44,TC
5,july,2023,Donner Pass,1Tracks,snowshed,Unknown1,48,TC
5,july,2023,Donner Pass,3Bridge,snowshed,Collinsia parviflora,87,TC
5,july,2023,Donner Pass,3Bridge,snowshed,Erythranthe breweri,12,TC
5,july,2023,Donner Pass,3Bridge,snowshed,Boraginaceae sp,600,TC
5,july,2023,Donner Pass,2Meadow,picnic table,NA,NA,TC
5,july,2023,Donner Pass,1Tracks,rust,Potentilla gracilis,8,TC
5,july,2023,Donner Pass,1Tracks,rust,Calyptridium monospermum,40,TC
5,july,2023,Donner Pass,1Tracks,rust,Prunus emarginata,14,TC
5,july,2023,Donner Pass,1Tracks,rust,Microsteris gracilis,80,TC
5,july,2023,Donner Pass,1Tracks,small rock,Prunus emarginata,99,TC
5,july,2023,Donner Pass,1Tracks,small rock,Microsteris gracilis,500,TC
5,july,2023,Donner Pass,1Tracks,small rock,Potentilla gracilis,42,TC
5,july,2023,Donner Pass,1Tracks,small rock,Phacelia hastata,52,TC
5,july,2023,Donner Pass,1Tracks,small rock,Sidalcea glaucescens,18,TC
5,july,2023,Donner Pass,1Tracks,small rock,Calyptridium monospermum,260,TC
5,july,2023,Donner Pass,1Tracks,small rock,Horkelia fusca,6,TC
5,july,2023,Donner Pass,1Tracks,small rock,Rumex acetosella,15,TC
5,july,2023,Donner Pass,1Tracks,baby tree,Delphinium nuttallianum,356,TC
5,july,2023,Donner Pass,1Tracks,baby tree,Microsteris gracilis,293,TC
5,july,2023,Donner Pass,1Tracks,baby tree,Erythranthe breweri,120,TC
5,july,2023,Donner Pass,1Tracks,baby tree,Phrymaceae sp,118,TC
5,july,2023,Donner Pass,1Tracks,access road,Lupinus sp,30,TC
5,july,2023,Donner Pass,1Tracks,access road,Trifolium sp,54,TC
19,july,2023,Donner Pass,1Tracks,rust,Calyptridium monospermum,59,TC
19,july,2023,Donner Pass,1Tracks,rust,Potentilla gracilis,161,TC
19,july,2023,Donner Pass,1Tracks,rust,Sidalcea glaucescens,127,TC
19,july,2023,Donner Pass,1Tracks,rust,Microsteris gracilis,1625,TC
19,july,2023,Donner Pass,1Tracks,rust,Monardella odoratissima,9,TC
19,july,2023,Donner Pass,1Tracks,small rock,Microsteris gracilis,812,TC
19,july,2023,Donner Pass,1Tracks,small rock,Monardella odoratissima,18,TC
19,july,2023,Donner Pass,1Tracks,small rock,Calyptridium monospermum,142,TC
19,july,2023,Donner Pass,1Tracks,small rock,Sidalcea glaucescens,123,TC
19,july,2023,Donner Pass,1Tracks,small rock,Potentilla gracilis,36,TC
19,july,2023,Donner Pass,1Tracks,small rock,Horkelia fusca,179,TC
19,july,2023,Donner Pass,1Tracks,small rock,Rumex acetosella,22,TC
19,july,2023,Donner Pass,1Tracks,baby tree,Delphinium nuttallianum,166,TC
19,july,2023,Donner Pass,1Tracks,baby tree,Erythranthe breweri,17,TC
19,july,2023,Donner Pass,1Tracks,baby tree,Epilobium brachycarpum,20,TC
19,july,2023,Donner Pass,1Tracks,baby tree,Apiaceae sp,10,TC
19,july,2023,Donner Pass,1Tracks,baby tree,Potentilla gracilis,16,TC
19,july,2023,Donner Pass,1Tracks,baby tree,Microsteris gracilis,200,TC
19,july,2023,Donner Pass,1Tracks,baby tree,Horkelia fusca,30,TC
19,july,2023,Donner Pass,1Tracks,baby tree,Erythranthe primuloides,9,TC
19,july,2023,Donner Pass,1Tracks,baby tree,Sidalcea glaucescens,59,TC
19,july,2023,Donner Pass,1Tracks,access road,Sidalcea glaucescens,14,TC
19,july,2023,Donner Pass,1Tracks,access road,Potentilla gracilis,62,TC
19,july,2023,Donner Pass,2Meadow,picnic table,Collinsia torreyi,525,TC
19,july,2023,Donner Pass,2Meadow,picnic table,Hackelia sp,39,TC
19,july,2023,Donner Pass,2Meadow,picnic table,Phacelia hastata,13,TC
19,july,2023,Donner Pass,2Meadow,picnic table,Erigeron glacialis,1,TC
19,july,2023,Donner Pass,1Tracks,side road,Helianthella californica,19,TC
19,july,2023,Donner Pass,1Tracks,side road,Lupinus argenteus,93,TC
19,july,2023,Donner Pass,1Tracks,side road,Sidalcea glaucescens,3,TC
19,july,2023,Donner Pass,1Tracks,side road,Monardella odoratissima,6,TC
19,july,2023,Donner Pass,1Tracks,side road,Ipomopsis aggregata,63,TC
19,july,2023,Donner Pass,1Tracks,side road,Gayophytum sp,14,TC
19,july,2023,Donner Pass,1Tracks,side road,Collinsia torreyi,38,TC
19,july,2023,Donner Pass,1Tracks,side road,Eriogonum nudum,3,TC
19,july,2023,Donner Pass,1Tracks,side road,Calyptridium monospermum,3,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff 2,Persicaria sp,51,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff 2,Matricaria discoidea,32,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff 2,Lupinus sp,12,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff 2,Gayophytum sp,40,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff 2,Cirsium andersonii,2,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff 2,Erodium cicutarium,2,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff 2,Achillea millefolium,10,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff,Eurybia integrifolia,101,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff,Monardella odoratissima,31,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff,Lupinus sp,34,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff,Helianthella californica,61,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff,Phacelia hastata,27,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff,Achillea millefolium,20,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff,Sidalcea glaucescens,7,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff,Penstemon heterophyllus,12,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff,Delphinium andersonii,4,TC
19,july,2023,Donner Pass,1Tracks,rail turnoff,Asteraceae sp,6,TC
19,july,2023,Donner Pass,1Tracks,rabbitbrush,Phacelia hastata,81,TC
19,july,2023,Donner Pass,1Tracks,rabbitbrush,Persicaria lapathifolia,52,TC
19,july,2023,Donner Pass,1Tracks,rabbitbrush,Eriogonum nudum,29,TC
19,july,2023,Donner Pass,3Bridge,snowshed,Eriogonum nudum,336,TC
19,july,2023,Donner Pass,3Bridge,snowshed,Spiraea splendens,105,TC
19,july,2023,Donner Pass,3Bridge,snowshed,Boraginaceae sp,42,TC
19,july,2023,Donner Pass,3Bridge,snowshed,Apiaceae sp,7,TC
19,july,2023,Donner Pass,3Bridge,snowshed,Penstemon heterophyllus,110,TC
19,july,2023,Sierra Valley,2Lava,tree,NA,0,TC
19,july,2023,Sierra Valley,2Lava,fenceline,NA,0,TC
19,july,2023,Sierra Valley,2Lava,cement,Ivesia gordonii,734,TC
19,july,2023,Sierra Valley,2Lava,cement,Epilobium brachycarpum,7,TC
19,july,2023,Sierra Valley,2Lava,cement,Calystegia sp,10,TC
19,july,2023,Sierra Valley,2Lava,mulesEars,Wyethia mollis,22,TC
19,july,2023,Sierra Valley,2Lava,mulesEars,Mentzelia albicaulis,7,TC
19,july,2023,Sierra Valley,1Road,niceLadyHouse,Madia elegans,223,TC
19,july,2023,Sierra Valley,1Road,niceLadyHouse,Lupinus sp,7,TC
19,july,2023,Sierra Valley,1Road,sign,Vicia villosa,880,TC
19,july,2023,Sierra Valley,1Road,alfalfaTurn,Medicago sativa,528,TC
19,july,2023,Sierra Valley,1Road,alfalfaTurn,Mentzelia albicaulis,31,TC
19,july,2023,Sierra Valley,1Road,alfalfaTurn,Eriogonum luteolum,3100,TC
19,july,2023,Sierra Valley,1Road,alfalfaTurn2,NA,0,TC
19,july,2023,Sierra Valley,1Road,rabbit,Sisymbrium altissimum,16,TC
19,july,2023,Sierra Valley,1Road,bittern,Convolvulus arvensis,144,TC
19,july,2023,Sierra Valley,1Road,bittern,Collomia grandiflora,65,TC
19,july,2023,Sierra Valley,1Road,bittern,Mentzelia albicaulis,26,TC
19,july,2023,Sierra Valley,1Road,bittern,Linum lewisii,7,TC
19,july,2023,Sierra Valley,1Road,bittern,Epilobium brachycarpum,11,TC
19,july,2023,Sierra Valley,1Road,stream,Vicia villosa,30,TC
19,july,2023,Sierra Valley,1Road,stream,Penstemon rydbergii,8,TC
19,july,2023,Sierra Valley,1Road,stream,Trifolium hybridum,15,TC
19,july,2023,Sierra Valley,1Road,stream,Epilobium brachycarpum,53,TC
19,july,2023,Sierra Valley,1Road,stream,Erythranthe guttata,154,TC
19,july,2023,Sierra Valley,1Road,stream,Achillea millefolium,3,TC
20,july,2023,Mt Rose,1Forest,road end,Lupinus sp,8,TC
20,july,2023,Mt Rose,1Forest,road end,Calyptridium monospermum,13,TC
20,july,2023,Mt Rose,1Forest,brush,Lupinus sp,9,TC
20,july,2023,Mt Rose,1Forest,brush,Eriogonum umbellatum,460,TC
20,july,2023,Mt Rose,1Forest,ditch tree,Valeriana californica,92,TC
20,july,2023,Mt Rose,1Forest,rock2pond,Ranunculus sp,307,TC
20,july,2023,Mt Rose,1Forest,meadow rock,Ranunculus sp,77,TC
20,july,2023,Mt Rose,3Alpine,hillside,Packera cana,329,TC
20,july,2023,Mt Rose,3Alpine,hillside,Lupinus sp,25,TC
20,july,2023,Mt Rose,3Alpine,hillside,Penstemon heterophyllus,2,TC
20,july,2023,Mt Rose,3Alpine,hillside,Castilleja applegatei,5,TC
20,july,2023,Mt Rose,3Alpine,hillside,Eriogonum umbellatum,51,TC
20,july,2023,Mt Rose,3Alpine,hillside,Linanthus pungens,4,TC
20,july,2023,Mt Rose,3Alpine,hillside,Penstemon deustus,48,TC
20,july,2023,Mt Rose,3Alpine,waterfall,Potentilla gracilis,7,TC
20,july,2023,Mt Rose,2Meadow,fallen trees,Hackelia sp,258,TC
20,july,2023,Mt Rose,2Meadow,fallen trees,Erysimum capitatum,136,TC
20,july,2023,Mt Rose,2Meadow,fallen trees,Potentilla gracilis,22,TC
20,july,2023,Mt Rose,2Meadow,fallen trees,Phlox diffusa,91,TC
20,july,2023,Mt Rose,2Meadow,fallen trees,Trifolium wormskioldii,9,TC
20,july,2023,Mt Rose,2Meadow,fallen trees,Senecio integerrimus,1,TC
20,july,2023,Mt Rose,1Forest,small rock,Eriogonum umbellatum,157,TC
20,july,2023,Mt Rose,1Forest,small rock,Lupinus sp,20,TC
20,july,2023,Mt Rose,1Forest,small rock,Wyethia mollis,53,TC
20,july,2023,Mt Rose,1Forest,small rock,Castilleja applegatei,18,TC
20,july,2023,Mt Rose,1Forest,small rock,Gayophytum sp,52,TC
20,july,2023,Mt Rose,1Forest,small rock,Phacelia hastata,35,TC
20,july,2023,Mt Rose,1Forest,boulder,Monardella odoratissima,1,TC
20,july,2023,Mt Rose,1Forest,boulder,Lupinus sp,88,TC
20,july,2023,Mt Rose,1Forest,boulder,Eriogonum umbellatum,54,TC
20,july,2023,Mt Rose,1Forest,boulder,Penstemon heterophyllus,37,TC
20,july,2023,Mt Rose,1Forest,boulder,Ipomopsis aggregata,7,TC
20,july,2023,Mt Rose,1Forest,boulder,Wyethia mollis,17,TC
20,july,2023,Mt Rose,1Forest,boulder,Gayophytum sp,29,TC
20,july,2023,Mt Rose,1Forest,dead shrub,Lupinus sp,20,TC
20,july,2023,Mt Rose,1Forest,dead shrub,Eriogonum umbellatum,105,TC
20,july,2023,Mt Rose,1Forest,dead shrub,Monardella odoratissima,1,TC
21,july,2023,Castle Peak,1LowForest,logs,Erigeron glacialis,10,TC
21,july,2023,Castle Peak,1LowForest,logs,Potentilla gracilis,12,TC
21,july,2023,Castle Peak,1LowForest,logs,Ligusticum grayi,1,TC
21,july,2023,Castle Peak,1LowForest,logs,Phacelia hastata,14,TC
21,july,2023,Castle Peak,1LowForest,logs,Hydrophyllum occidentale,8,TC
21,july,2023,Castle Peak,1LowForest,logs,Sidalcea glaucescens,8,TC
21,july,2023,Castle Peak,1LowForest,logs,Collinsia parviflora,26,TC
21,july,2023,Castle Peak,1LowForest,trickle ,Ranunculus flammula,15,TC
21,july,2023,Castle Peak,1LowForest,trickle ,Viola sp,2,TC
21,july,2023,Castle Peak,1LowForest,skeeters,Calyptridium monospermum,42,TC
21,july,2023,Castle Peak,1LowForest,skeeters,Hydrophyllum occidentale,12,TC
